Date,Branch,Product_Type,Channel,Customer_Segment,New_Accounts,Closures,Transactions,Revenue,Avg_Balance,Customer_Complaints,Cost_per_Account,Total_Cost,NPA_%,Churn_Rate_%
8/31/2024,Velachery,RD,Branch Visit,Retail,0,0,26,505.06,88260.29,1,177,0,0,0
8/31/2024,Velachery,Loan,Branch Visit,Corporate,6,1,21,394.33,164984.85,0,705,4230,2.27,14.29
8/31/2024,Adyar,Savings,Mobile App,Corporate,6,0,28,1776.19,186833.77,0,342,2052,0,0
8/31/2024,Adyar,Current,Mobile App,SME,7,4,19,1269.58,450402.83,1,186,1302,0,50
8/31/2024,Adyar,FD,Internet Banking,Corporate,2,1,15,1467.52,51125.4,0,286,572,0,33.33
8/31/2024,Adyar,RD,Mobile App,Corporate,1,0,20,1970.24,330146.53,0,238,238,0,0
8/31/2024,Adyar,Loan,Branch Visit,SME,4,2,22,659.15,396526.63,1,701,2804,4.51,40
8/31/2024,Tambaram,Savings,Internet Banking,Corporate,1,0,32,1076.45,140490.64,0,287,287,0,0
8/31/2024,Tambaram,Current,Branch Visit,Corporate,4,1,25,1724.97,427186.78,0,673,2692,0,20
8/31/2024,Tambaram,FD,Branch Visit,SME,6,1,17,1304.08,478781.49,0,613,3678,0,14.29
8/31/2024,Tambaram,RD,Branch Visit,Retail,6,0,22,1904.1,249627.18,0,842,5052,0,0
8/31/2024,Tambaram,Loan,Internet Banking,SME,6,0,28,2095.13,146460.99,0,988,5928,4.09,0
8/31/2024,Guindy,Savings,Internet Banking,Retail,1,0,21,2059.3,351841.81,0,978,978,0,0
8/31/2024,Guindy,Current,Internet Banking,Corporate,0,0,24,2346.06,477847.22,0,187,0,0,0
8/31/2024,Guindy,FD,Internet Banking,SME,2,0,22,1128.87,74200.58,0,939,1878,0,0
8/31/2024,Guindy,RD,Mobile App,SME,3,1,40,2801.06,93108.6,0,103,309,0,25
8/31/2024,Guindy,Loan,Internet Banking,Corporate,0,0,24,824.86,456515.09,0,458,0,1,0
8/31/2024,Nungambakkam,Savings,Branch Visit,SME,4,1,25,1635.17,107265.66,0,781,3124,0,20
8/31/2024,Nungambakkam,Current,Branch Visit,Corporate,4,2,24,995.15,496423.6,0,857,3428,0,40
8/31/2024,Nungambakkam,FD,Branch Visit,Retail,2,1,23,1784.62,34397.29,0,368,736,0,33.33
8/31/2024,Nungambakkam,RD,Internet Banking,SME,5,2,25,1938.23,422478.95,0,242,1210,0,33.33
8/31/2024,Nungambakkam,Loan,Internet Banking,Corporate,6,0,20,787.69,270730.82,0,354,2124,0.39,0
9/1/2024,T Nagar,Savings,Mobile App,SME,7,1,31,629.36,197530.9,0,617,4319,0,12.5
9/1/2024,T Nagar,Current,Internet Banking,Corporate,2,0,29,1815.24,414678.7,0,557,1114,0,0
9/1/2024,T Nagar,FD,Internet Banking,SME,3,0,21,605.99,13908.33,1,221,663,0,0
9/1/2024,T Nagar,RD,Branch Visit,Corporate,3,0,28,2626.69,355476.65,1,453,1359,0,0
9/1/2024,T Nagar,Loan,Internet Banking,Retail,2,0,26,761.55,64747.19,0,725,1450,5,0
9/1/2024,Anna Nagar,Savings,Mobile App,SME,1,0,30,1835.69,316061.14,0,167,167,0,0
9/1/2024,Anna Nagar,Current,Branch Visit,SME,1,1,29,2384.06,145209.57,0,637,637,0,50
9/1/2024,Anna Nagar,FD,Internet Banking,Corporate,2,0,17,279.74,27481.85,0,336,672,0,0
9/1/2024,Anna Nagar,RD,Mobile App,Retail,3,0,20,516.74,410165.8,3,613,1839,0,0
9/1/2024,Anna Nagar,Loan,Branch Visit,Corporate,1,0,23,512.6,449269.16,1,939,939,1.94,0
9/1/2024,Velachery,Savings,Branch Visit,Retail,3,0,22,1054.06,314544.19,0,461,1383,0,0
9/1/2024,Velachery,Current,Internet Banking,Corporate,4,1,36,639.82,42421.24,0,944,3776,0,20
9/1/2024,Velachery,FD,Mobile App,SME,2,1,23,360.16,462468.85,1,379,758,0,33.33
9/1/2024,Velachery,RD,Mobile App,Corporate,4,0,25,1574,210741.6,0,861,3444,0,0
9/1/2024,Velachery,Loan,Internet Banking,Retail,5,2,25,1211.03,435931.9,0,168,840,0.05,33.33
9/1/2024,Adyar,Savings,Mobile App,SME,4,1,30,2924.78,212805.86,0,999,3996,0,20
9/1/2024,Adyar,Current,Branch Visit,Corporate,4,0,15,1227.25,164048.83,2,207,828,0,0
9/1/2024,Adyar,FD,Internet Banking,Corporate,4,1,27,2040.6,398810,0,615,2460,0,20
9/1/2024,Adyar,RD,Branch Visit,SME,1,0,23,1321.45,161021.81,0,357,357,0,0
9/1/2024,Adyar,Loan,Branch Visit,SME,2,1,26,701.14,133296.59,0,284,568,4.96,33.33
9/1/2024,Tambaram,Savings,Mobile App,Retail,3,1,33,2270.24,26402.34,0,167,501,0,25
9/1/2024,Tambaram,Current,Branch Visit,SME,1,0,18,1594.68,80376.76,1,238,238,0,0
9/1/2024,Tambaram,FD,Mobile App,Retail,3,2,25,1304.89,247765.19,0,774,2322,0,50
9/1/2024,Tambaram,RD,Internet Banking,Retail,4,1,21,734.47,375603.3,0,565,2260,0,20
9/1/2024,Tambaram,Loan,Internet Banking,SME,2,2,23,1234.14,494173.5,0,665,1330,4.98,66.67
9/1/2024,Guindy,Savings,Mobile App,Retail,2,0,21,1285.55,353005.83,0,994,1988,0,0
9/1/2024,Guindy,Current,Internet Banking,Retail,2,0,23,1179.96,256562.35,0,953,1906,0,0
9/1/2024,Guindy,FD,Internet Banking,SME,4,0,15,1002.9,159372.49,0,819,3276,0,0
9/1/2024,Guindy,RD,Branch Visit,Corporate,1,0,20,480.47,406151.61,1,157,157,0,0
9/1/2024,Guindy,Loan,Branch Visit,SME,3,2,31,2569.37,101941.55,0,916,2748,5.58,50
9/1/2024,Nungambakkam,Savings,Internet Banking,Retail,3,1,26,1488.99,370096.17,0,348,1044,0,25
9/1/2024,Nungambakkam,Current,Branch Visit,Corporate,3,0,21,796.99,214117.1,0,623,1869,0,0
9/1/2024,Nungambakkam,FD,Mobile App,Corporate,3,2,24,2125.79,435418.03,0,456,1368,0,50
9/1/2024,Nungambakkam,RD,Branch Visit,SME,5,1,22,1320.11,333689.05,0,264,1320,0,16.67
9/1/2024,Nungambakkam,Loan,Branch Visit,Retail,3,0,30,1194.67,128068.77,0,287,861,3.99,0
9/2/2024,T Nagar,Savings,Branch Visit,Corporate,4,2,15,1476.72,137652.15,0,781,3124,0,40
9/2/2024,T Nagar,Current,Branch Visit,Retail,3,0,21,957.02,427843.74,0,585,1755,0,0
9/2/2024,T Nagar,FD,Internet Banking,SME,3,1,28,1581.72,85577.73,1,128,384,0,25
9/2/2024,T Nagar,RD,Internet Banking,Corporate,4,0,25,713.95,235453.04,0,690,2760,0,0
9/2/2024,T Nagar,Loan,Mobile App,Corporate,2,0,23,1815.97,286395.05,0,612,1224,3.34,0
9/2/2024,Anna Nagar,Savings,Internet Banking,Retail,2,1,22,1653.83,425143.4,1,126,252,0,33.33
9/2/2024,Anna Nagar,Current,Internet Banking,Corporate,5,2,25,656.1,128599.54,0,743,3715,0,33.33
9/2/2024,Anna Nagar,FD,Mobile App,Retail,3,0,25,1303.31,149858.23,0,213,639,0,0
9/2/2024,Anna Nagar,RD,Branch Visit,Corporate,10,2,27,2602.36,34247.16,0,336,3360,0,18.18
9/2/2024,Anna Nagar,Loan,Mobile App,Corporate,3,0,24,1283.05,484300.74,0,164,492,2.9,0
9/2/2024,Velachery,Savings,Internet Banking,Retail,3,0,26,1458.68,461960.35,1,542,1626,0,0
9/2/2024,Velachery,Current,Branch Visit,Corporate,4,1,19,1140.77,227556.15,0,437,1748,0,20
9/2/2024,Velachery,FD,Branch Visit,Corporate,2,1,13,407.01,285847.37,0,285,570,0,33.33
9/2/2024,Velachery,RD,Mobile App,Corporate,2,0,30,2361.72,245629.9,0,895,1790,0,0
9/2/2024,Velachery,Loan,Internet Banking,Corporate,3,1,15,358.95,178653.73,0,600,1800,3.5,25
9/2/2024,Adyar,Savings,Internet Banking,Retail,3,0,26,1009.37,327222.12,0,932,2796,0,0
9/2/2024,Adyar,Current,Branch Visit,SME,4,3,27,1618.34,424150.26,0,189,756,0,60
9/2/2024,Adyar,FD,Mobile App,SME,4,1,25,2106.72,125549.62,0,130,520,0,20
9/2/2024,Adyar,RD,Mobile App,SME,3,2,37,2106.34,383918.98,0,679,2037,0,50
9/2/2024,Adyar,Loan,Internet Banking,Retail,5,1,25,830.76,428506.35,0,158,790,5.07,16.67
9/2/2024,Tambaram,Savings,Branch Visit,SME,2,0,21,923.12,20015.13,0,855,1710,0,0
9/2/2024,Tambaram,Current,Internet Banking,Corporate,1,0,23,1045.02,419896.47,0,792,792,0,0
9/2/2024,Tambaram,FD,Branch Visit,SME,2,0,28,2318.36,419141.22,0,101,202,0,0
9/2/2024,Tambaram,RD,Mobile App,Retail,3,1,28,1269.02,42653.42,0,818,2454,0,25
9/2/2024,Tambaram,Loan,Internet Banking,Corporate,4,1,17,371.42,58169.48,1,567,2268,0.23,20
9/2/2024,Guindy,Savings,Internet Banking,Corporate,1,1,21,1479.28,314959.42,0,491,491,0,50
9/2/2024,Guindy,Current,Mobile App,SME,4,0,22,1072.97,87222.13,1,667,2668,0,0
9/2/2024,Guindy,FD,Branch Visit,Corporate,4,0,31,2079.86,497378.53,0,920,3680,0,0
9/2/2024,Guindy,RD,Mobile App,Corporate,4,0,19,1651.33,499432.86,0,537,2148,0,0
9/2/2024,Guindy,Loan,Mobile App,Corporate,2,0,23,1375.16,231437.98,1,842,1684,5.18,0
9/2/2024,Nungambakkam,Savings,Mobile App,Retail,4,3,16,1083.36,147234.81,1,300,1200,0,60
9/2/2024,Nungambakkam,Current,Branch Visit,Retail,5,0,29,1440.42,485556.89,0,481,2405,0,0
9/2/2024,Nungambakkam,FD,Internet Banking,Corporate,5,2,19,966.44,413849.19,0,280,1400,0,33.33
9/2/2024,Nungambakkam,RD,Internet Banking,SME,1,0,25,1569.51,135667.3,0,934,934,0,0
9/2/2024,Nungambakkam,Loan,Branch Visit,SME,0,0,27,2343.73,41542.43,1,509,0,1.11,0
9/3/2024,T Nagar,Savings,Mobile App,SME,3,0,32,2492.68,233636.26,0,354,1062,0,0
9/3/2024,T Nagar,Current,Branch Visit,Retail,3,1,27,803.12,218865.53,0,518,1554,0,25
9/3/2024,T Nagar,FD,Branch Visit,Retail,5,1,44,756.18,110246.4,0,499,2495,0,16.67
9/3/2024,T Nagar,RD,Branch Visit,Retail,4,1,27,1867.01,412214,1,948,3792,0,20
9/3/2024,T Nagar,Loan,Branch Visit,Retail,3,0,34,2667.7,173910.97,0,425,1275,0.33,0
9/3/2024,Anna Nagar,Savings,Internet Banking,Retail,4,0,22,977.13,299186.49,0,593,2372,0,0
9/3/2024,Anna Nagar,Current,Internet Banking,SME,4,0,19,1495.83,114168.93,0,966,3864,0,0
9/3/2024,Anna Nagar,FD,Mobile App,Corporate,5,2,23,2195.31,458652.28,1,446,2230,0,33.33
9/3/2024,Anna Nagar,RD,Branch Visit,SME,2,0,28,397.13,276414.1,0,496,992,0,0
9/3/2024,Anna Nagar,Loan,Mobile App,SME,1,0,30,2265.96,49902.39,1,113,113,0.45,0
9/3/2024,Velachery,Savings,Mobile App,Retail,2,0,24,2209.67,437028.15,1,336,672,0,0
9/3/2024,Velachery,Current,Branch Visit,SME,3,0,16,925.05,61684.06,0,265,795,0,0
9/3/2024,Velachery,FD,Internet Banking,Retail,7,0,37,2051.88,261165.66,0,650,4550,0,0
9/3/2024,Velachery,RD,Branch Visit,Retail,1,0,27,962.39,160608.49,1,207,207,0,0
9/3/2024,Velachery,Loan,Branch Visit,SME,1,0,18,1074.84,214254.88,0,285,285,2.59,0
9/3/2024,Adyar,Savings,Branch Visit,SME,5,3,26,409.72,243252.6,0,985,4925,0,50
9/3/2024,Adyar,Current,Internet Banking,Retail,4,1,23,1772.84,86516.32,0,344,1376,0,20
9/3/2024,Adyar,FD,Branch Visit,SME,3,0,23,946.54,108557.67,0,786,2358,0,0
9/3/2024,Adyar,RD,Mobile App,Retail,6,1,18,1009.3,497500.79,1,852,5112,0,14.29
9/3/2024,Adyar,Loan,Internet Banking,SME,4,0,23,492.37,457032.83,0,542,2168,3.74,0
9/3/2024,Tambaram,Savings,Mobile App,Retail,4,0,39,1053.75,248716.83,0,356,1424,0,0
9/3/2024,Tambaram,Current,Mobile App,Corporate,3,0,20,1363.04,397491.7,0,686,2058,0,0
9/3/2024,Tambaram,FD,Branch Visit,SME,3,0,18,221.53,312303.17,0,687,2061,0,0
9/3/2024,Tambaram,RD,Internet Banking,Retail,5,1,23,1434.94,141820.09,0,549,2745,0,16.67
9/3/2024,Tambaram,Loan,Mobile App,Corporate,4,1,30,1323.91,430214.51,0,136,544,1.33,20
9/3/2024,Guindy,Savings,Mobile App,Corporate,0,0,25,2323.5,233119.54,0,223,0,0,0
9/3/2024,Guindy,Current,Internet Banking,SME,2,1,25,2307.57,361176.45,0,511,1022,0,33.33
9/3/2024,Guindy,FD,Mobile App,SME,3,1,25,776.88,428966.17,0,383,1149,0,25
9/3/2024,Guindy,RD,Mobile App,Retail,4,0,32,2173.06,450955.62,0,286,1144,0,0
9/3/2024,Guindy,Loan,Internet Banking,SME,4,3,29,1613.69,111958.45,1,657,2628,3.67,60
9/3/2024,Nungambakkam,Savings,Mobile App,Retail,1,0,26,2493.45,384104.46,1,557,557,0,0
9/3/2024,Nungambakkam,Current,Branch Visit,SME,5,0,28,1048.94,464596.78,0,923,4615,0,0
9/3/2024,Nungambakkam,FD,Branch Visit,Corporate,6,1,34,1948.95,460958.06,0,712,4272,0,14.29
9/3/2024,Nungambakkam,RD,Branch Visit,Retail,4,0,31,1422.25,94065.48,1,609,2436,0,0
9/3/2024,Nungambakkam,Loan,Branch Visit,SME,3,0,23,277.04,182842.08,0,381,1143,5.02,0
9/4/2024,T Nagar,Savings,Mobile App,SME,5,1,31,1428.66,472853.36,0,157,785,0,16.67
9/4/2024,T Nagar,Current,Branch Visit,Corporate,4,1,25,1106.7,346640.18,1,470,1880,0,20
9/4/2024,T Nagar,FD,Internet Banking,Retail,5,1,29,2508.94,378910.48,0,480,2400,0,16.67
9/4/2024,T Nagar,RD,Branch Visit,SME,6,0,24,516.74,21115.44,0,531,3186,0,0
9/4/2024,T Nagar,Loan,Branch Visit,Corporate,3,0,19,543.66,210445.9,0,571,1713,5.74,0
9/4/2024,Anna Nagar,Savings,Branch Visit,SME,0,0,25,2446.16,354290.84,0,103,0,0,0
9/4/2024,Anna Nagar,Current,Mobile App,SME,5,1,23,1825.82,304230.5,0,442,2210,0,16.67
9/4/2024,Anna Nagar,FD,Branch Visit,Corporate,4,0,22,2176.89,81846.28,0,332,1328,0,0
9/4/2024,Anna Nagar,RD,Branch Visit,Retail,4,0,26,1491.07,140468.46,0,542,2168,0,0
9/4/2024,Anna Nagar,Loan,Branch Visit,SME,0,0,26,1391.01,416898.21,1,158,0,2.5,0
9/4/2024,Velachery,Savings,Branch Visit,Corporate,2,0,28,2565.9,444022.27,1,763,1526,0,0
9/4/2024,Velachery,Current,Branch Visit,SME,4,0,29,1102.48,349303.47,0,530,2120,0,0
9/4/2024,Velachery,FD,Internet Banking,SME,3,2,23,690.81,418626.94,0,662,1986,0,50
9/4/2024,Velachery,RD,Mobile App,Corporate,3,0,28,2222.08,475751.32,0,114,342,0,0
9/4/2024,Velachery,Loan,Internet Banking,SME,6,4,19,1008.26,205376.26,0,947,5682,2.14,57.14
9/4/2024,Adyar,Savings,Branch Visit,Retail,2,1,19,935.35,230555.92,0,584,1168,0,33.33
9/4/2024,Adyar,Current,Internet Banking,Corporate,1,1,22,1634.52,480388.62,0,763,763,0,50
9/4/2024,Adyar,FD,Mobile App,Corporate,4,1,25,1294.69,15970.35,0,958,3832,0,20
9/4/2024,Adyar,RD,Branch Visit,Corporate,1,0,23,1485.92,148284.66,0,385,385,0,0
9/4/2024,Adyar,Loan,Branch Visit,Corporate,3,1,19,248.1,343332.53,0,927,2781,2.33,25
9/4/2024,Tambaram,Savings,Internet Banking,Corporate,2,0,23,288.16,237384.44,0,329,658,0,0
9/4/2024,Tambaram,Current,Mobile App,SME,0,0,23,913.31,314548.53,0,457,0,0,0
9/4/2024,Tambaram,FD,Internet Banking,SME,0,0,25,1101.84,17810.44,0,944,0,0,0
9/4/2024,Tambaram,RD,Mobile App,Retail,5,2,25,1702.18,81208.09,0,949,4745,0,33.33
9/4/2024,Tambaram,Loan,Internet Banking,SME,2,0,28,2676.73,468384.08,0,775,1550,0.99,0
9/4/2024,Guindy,Savings,Branch Visit,Corporate,3,0,27,330.9,284567.77,1,581,1743,0,0
9/4/2024,Guindy,Current,Internet Banking,Retail,4,1,30,2419.37,457628.11,1,395,1580,0,20
9/4/2024,Guindy,FD,Branch Visit,Retail,1,0,21,1025.28,255711.53,0,254,254,0,0
9/4/2024,Guindy,RD,Mobile App,Corporate,1,1,30,2415.03,295633.68,0,343,343,0,50
9/4/2024,Guindy,Loan,Branch Visit,Retail,1,0,28,912.17,435137.79,0,682,682,1.24,0
9/4/2024,Nungambakkam,Savings,Branch Visit,SME,5,1,29,1329.55,154589.75,0,235,1175,0,16.67
9/4/2024,Nungambakkam,Current,Internet Banking,Corporate,3,0,19,210.51,391077.87,0,948,2844,0,0
9/4/2024,Nungambakkam,FD,Branch Visit,SME,2,2,21,695,18590.06,0,750,1500,0,66.67
9/4/2024,Nungambakkam,RD,Internet Banking,Retail,2,1,18,1781.12,419771.77,0,240,480,0,33.33
9/4/2024,Nungambakkam,Loan,Internet Banking,Retail,4,1,26,2188.71,371770.71,1,603,2412,4.05,20
9/5/2024,T Nagar,Savings,Mobile App,Corporate,5,2,33,725.6,330891.58,0,187,935,0,33.33
9/5/2024,T Nagar,Current,Branch Visit,SME,2,1,24,744.82,214232.62,0,157,314,0,33.33
9/5/2024,T Nagar,FD,Mobile App,Retail,1,1,24,306.19,59142.57,2,609,609,0,50
9/5/2024,T Nagar,RD,Branch Visit,Corporate,4,1,24,304.47,71815.47,0,376,1504,0,20
9/5/2024,T Nagar,Loan,Branch Visit,Corporate,2,1,22,1135.6,64351.91,0,187,374,2.71,33.33
9/5/2024,Anna Nagar,Savings,Branch Visit,SME,5,2,27,2354.44,341345.59,0,920,4600,0,33.33
9/5/2024,Anna Nagar,Current,Internet Banking,SME,3,2,19,953.24,320350.03,3,871,2613,0,50
9/5/2024,Anna Nagar,FD,Branch Visit,SME,6,2,26,1530.62,183106.75,0,382,2292,0,28.57
9/5/2024,Anna Nagar,RD,Internet Banking,Retail,3,1,27,2208.78,95134.88,0,347,1041,0,25
9/5/2024,Anna Nagar,Loan,Internet Banking,Corporate,3,0,20,1114.25,204036.22,0,122,366,2.56,0
9/5/2024,Velachery,Savings,Branch Visit,Corporate,2,0,21,1917.33,106675.45,0,805,1610,0,0
9/5/2024,Velachery,Current,Mobile App,Retail,1,0,18,1370.31,269916.43,1,512,512,0,0
9/5/2024,Velachery,FD,Internet Banking,Corporate,4,1,28,1617.47,264569.11,0,157,628,0,20
9/5/2024,Velachery,RD,Internet Banking,Corporate,8,1,20,389.16,277128.97,0,708,5664,0,11.11
9/5/2024,Velachery,Loan,Internet Banking,SME,5,1,31,994.4,71161.77,1,365,1825,0.23,16.67
9/5/2024,Adyar,Savings,Internet Banking,SME,3,1,19,1640.52,257894.26,0,486,1458,0,25
9/5/2024,Adyar,Current,Mobile App,Retail,2,1,33,3222.58,232341.44,2,551,1102,0,33.33
9/5/2024,Adyar,FD,Internet Banking,Retail,4,0,24,387.43,350165.28,0,113,452,0,0
9/5/2024,Adyar,RD,Mobile App,SME,3,0,25,1323.02,21366.78,0,637,1911,0,0
9/5/2024,Adyar,Loan,Mobile App,Retail,5,0,18,428.04,380768.63,0,700,3500,5.5,0
9/5/2024,Tambaram,Savings,Branch Visit,Corporate,3,1,21,1115.77,478516.28,0,393,1179,0,25
9/5/2024,Tambaram,Current,Mobile App,Retail,6,0,23,1306.37,48742.06,0,797,4782,0,0
9/5/2024,Tambaram,FD,Branch Visit,SME,2,1,28,2466.99,200514.17,1,210,420,0,33.33
9/5/2024,Tambaram,RD,Mobile App,SME,3,2,27,2681.47,90890.62,0,850,2550,0,50
9/5/2024,Tambaram,Loan,Branch Visit,SME,5,0,35,999.67,153824.11,0,602,3010,3.68,0
9/5/2024,Guindy,Savings,Branch Visit,SME,1,0,26,2336.77,48815.57,1,619,619,0,0
9/5/2024,Guindy,Current,Branch Visit,Corporate,4,2,23,785.99,137049.77,0,842,3368,0,40
9/5/2024,Guindy,FD,Internet Banking,Retail,5,0,25,1853.6,379389.98,0,837,4185,0,0
9/5/2024,Guindy,RD,Internet Banking,Retail,4,1,31,2608.56,413895.55,0,346,1384,0,20
9/5/2024,Guindy,Loan,Branch Visit,Corporate,7,1,15,1247.07,161848.3,0,698,4886,3.25,12.5
9/5/2024,Nungambakkam,Savings,Branch Visit,Retail,4,1,30,1532.78,96480.54,0,737,2948,0,20
9/5/2024,Nungambakkam,Current,Mobile App,SME,1,0,17,563.17,349585.38,0,652,652,0,0
9/5/2024,Nungambakkam,FD,Mobile App,Corporate,2,0,37,1676.75,93375.61,1,756,1512,0,0
9/5/2024,Nungambakkam,RD,Mobile App,SME,3,0,21,569,248671.13,0,543,1629,0,0
9/5/2024,Nungambakkam,Loan,Mobile App,Corporate,3,0,25,2229.67,336684.45,0,712,2136,1.45,0
9/6/2024,T Nagar,Savings,Mobile App,Corporate,5,0,32,1114.05,174312.68,1,204,1020,0,0
9/6/2024,T Nagar,Current,Internet Banking,SME,3,0,35,536.29,479267.92,1,239,717,0,0
9/6/2024,T Nagar,FD,Internet Banking,Retail,2,2,24,440.42,407110.38,1,990,1980,0,66.67
9/6/2024,T Nagar,RD,Mobile App,SME,3,0,22,707.53,52366.48,1,353,1059,0,0
9/6/2024,T Nagar,Loan,Branch Visit,Retail,1,0,18,651.98,396262.47,0,430,430,0.73,0
9/6/2024,Anna Nagar,Savings,Branch Visit,Retail,6,1,22,736.16,417585.18,1,527,3162,0,14.29
9/6/2024,Anna Nagar,Current,Branch Visit,Retail,5,2,18,658.92,193780.36,0,493,2465,0,33.33
9/6/2024,Anna Nagar,FD,Mobile App,Corporate,4,0,33,2080.43,69742.98,0,333,1332,0,0
9/6/2024,Anna Nagar,RD,Mobile App,SME,3,1,28,1613.29,172933.4,0,494,1482,0,25
9/6/2024,Anna Nagar,Loan,Branch Visit,Retail,6,1,25,1461.36,337825.6,1,243,1458,1.51,14.29
9/6/2024,Velachery,Savings,Internet Banking,Corporate,2,0,18,1029.98,70743.91,0,360,720,0,0
9/6/2024,Velachery,Current,Branch Visit,SME,1,1,24,902.61,22101.11,1,491,491,0,50
9/6/2024,Velachery,FD,Branch Visit,Corporate,1,0,24,1776.74,264196.78,0,325,325,0,0
9/6/2024,Velachery,RD,Branch Visit,Corporate,5,2,26,2112.72,176306.46,0,266,1330,0,33.33
9/6/2024,Velachery,Loan,Branch Visit,Corporate,4,1,31,2630.32,321459.86,0,518,2072,1.51,20
9/6/2024,Adyar,Savings,Mobile App,Corporate,4,0,28,316.62,234660.53,0,631,2524,0,0
9/6/2024,Adyar,Current,Internet Banking,Retail,4,0,22,884.61,213940.35,0,990,3960,0,0
9/6/2024,Adyar,FD,Mobile App,SME,4,1,32,2312.39,306396.21,0,610,2440,0,20
9/6/2024,Adyar,RD,Mobile App,SME,6,2,22,683.02,91688.22,0,356,2136,0,28.57
9/6/2024,Adyar,Loan,Internet Banking,SME,6,1,24,558.24,182777.63,1,702,4212,0.83,14.29
9/6/2024,Tambaram,Savings,Internet Banking,Corporate,2,0,26,857.25,426886.1,0,953,1906,0,0
9/6/2024,Tambaram,Current,Mobile App,Retail,3,1,34,1460.2,303966.88,0,810,2430,0,25
9/6/2024,Tambaram,FD,Mobile App,SME,2,0,14,1065.94,41566.14,1,175,350,0,0
9/6/2024,Tambaram,RD,Internet Banking,SME,2,1,24,328.6,35934.75,0,679,1358,0,33.33
9/6/2024,Tambaram,Loan,Internet Banking,Corporate,5,0,21,943.9,396689.34,0,703,3515,3.84,0
9/6/2024,Guindy,Savings,Mobile App,Retail,2,0,34,837.01,284495.47,0,866,1732,0,0
9/6/2024,Guindy,Current,Branch Visit,Corporate,3,0,21,1667.63,233372.85,0,304,912,0,0
9/6/2024,Guindy,FD,Branch Visit,Corporate,1,0,23,1334.96,286131.3,0,268,268,0,0
9/6/2024,Guindy,RD,Branch Visit,Corporate,2,0,33,1228.16,26424.98,0,126,252,0,0
9/6/2024,Guindy,Loan,Internet Banking,Corporate,6,2,24,2043.91,432028.53,0,400,2400,1.52,28.57
9/6/2024,Nungambakkam,Savings,Internet Banking,SME,2,0,27,2699.59,146417.16,0,768,1536,0,0
9/6/2024,Nungambakkam,Current,Mobile App,SME,3,1,34,1217.4,104954.88,1,764,2292,0,25
9/6/2024,Nungambakkam,FD,Internet Banking,Corporate,1,0,34,1995.64,100627.92,0,245,245,0,0
9/6/2024,Nungambakkam,RD,Internet Banking,Retail,2,0,24,1701.99,198127.81,0,557,1114,0,0
9/6/2024,Nungambakkam,Loan,Branch Visit,Retail,0,0,17,515.62,158732.39,1,938,0,4.51,0
9/7/2024,T Nagar,Savings,Mobile App,Retail,2,1,31,2414.79,223676,0,856,1712,0,33.33
9/7/2024,T Nagar,Current,Branch Visit,Corporate,1,0,27,1928.22,234444.41,0,613,613,0,0
9/7/2024,T Nagar,FD,Mobile App,Retail,4,2,24,1624.26,240998.23,0,434,1736,0,40
9/7/2024,T Nagar,RD,Branch Visit,Retail,1,1,18,291.01,402366.52,1,551,551,0,50
9/7/2024,T Nagar,Loan,Mobile App,Corporate,2,0,24,993.82,353991.63,0,448,896,1.09,0
9/7/2024,Anna Nagar,Savings,Internet Banking,Corporate,4,0,28,1140.17,281155.01,1,447,1788,0,0
9/7/2024,Anna Nagar,Current,Branch Visit,SME,4,0,23,1233.96,42492.41,1,892,3568,0,0
9/7/2024,Anna Nagar,FD,Mobile App,Corporate,3,1,19,1718.51,140708.64,0,232,696,0,25
9/7/2024,Anna Nagar,RD,Internet Banking,SME,3,2,18,635.53,394943.84,0,894,2682,0,50
9/7/2024,Anna Nagar,Loan,Internet Banking,SME,2,1,22,1304.4,163462.89,0,784,1568,1.47,33.33
9/7/2024,Velachery,Savings,Internet Banking,Retail,1,0,33,821,267166.18,0,524,524,0,0
9/7/2024,Velachery,Current,Mobile App,Retail,1,0,24,1245.41,176928.43,0,620,620,0,0
9/7/2024,Velachery,FD,Branch Visit,SME,3,0,25,1558.62,195528.09,0,791,2373,0,0
9/7/2024,Velachery,RD,Branch Visit,Retail,2,0,26,546.61,133324.74,0,327,654,0,0
9/7/2024,Velachery,Loan,Branch Visit,SME,2,1,25,628.1,158956.26,0,846,1692,0.92,33.33
9/7/2024,Adyar,Savings,Mobile App,Retail,1,0,35,3409.43,373544.86,2,204,204,0,0
9/7/2024,Adyar,Current,Internet Banking,Corporate,1,0,29,1738.07,19108.28,0,403,403,0,0
9/7/2024,Adyar,FD,Mobile App,Retail,2,1,20,488.64,335734.02,0,673,1346,0,33.33
9/7/2024,Adyar,RD,Internet Banking,Corporate,1,0,31,1221.08,113217.51,0,349,349,0,0
9/7/2024,Adyar,Loan,Internet Banking,SME,2,2,29,438.43,473737.94,0,532,1064,3.89,66.67
9/7/2024,Tambaram,Savings,Branch Visit,Corporate,3,1,22,325.36,125594.01,0,589,1767,0,25
9/7/2024,Tambaram,Current,Mobile App,SME,0,0,23,324.01,412262.89,0,911,0,0,0
9/7/2024,Tambaram,FD,Branch Visit,Retail,2,0,30,2855.07,427894.2,1,642,1284,0,0
9/7/2024,Tambaram,RD,Branch Visit,SME,5,0,24,1884.59,435248.97,0,910,4550,0,0
